fold,variant,model,date,usable_peak,n_obs,M_true,M_hat_median,M_hat_mean,peak_slot_true,peak_time_mode,C50,C75,C90,risk_raw_C50,risk_raw_C75,risk_raw_C90,risk_platt_C50,risk_platt_C75,risk_platt_C90,event_C50,event_C75,event_C90,calibration_status_platt_C50,calibration_status_platt_C75,calibration_status_platt_C90,n_cal_platt_C50,n_cal_platt_C75,n_cal_platt_C90,isotonic_status
f1,K2,B4,2021.07.03,true,96,112.0,138.1005401611328,138.25608926582336,16,7,181.0,189.5,198.0,0.006,0.0005,0.0,9.860481717897391e-7,9.860481717897391e-7,9.860481717897391e-7,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,K2,B4,2021.07.04,true,96,28.0,33.414140701293945,33.63984389591217,33,50,181.0,189.5,198.0,0.0,0.0,0.0,2.2215454480643762e-11,2.2215454480643762e-11,2.2215454480643762e-11,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,K2,B4,2021.07.05,true,96,185.0,190.07337951660156,191.0476954498291,43,35,181.0,189.5,198.0,0.709,0.516,0.317,0.9982350526779288,0.32296079539118094,0.32296079539118094,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,re,B4,2021.06.20,true,96,28.0,32.091970443725586,33.10584158563614,60,0,181.0,189.5,198.0,0.0,0.0,0.0,1.254373423699517e-8,1.6008342534762126e-36,1.6008342534762126e-36,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,re,B4,2021.06.27,true,96,31.0,31.762840270996094,32.9188122138977,49,0,181.0,189.5,198.0,0.0,0.0,0.0,1.254373423699517e-8,1.6008342534762126e-36,1.6008342534762126e-36,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,re,B4,2021.07.01,true,96,206.0,173.74517822265625,172.42280145645142,55,35,181.0,189.5,198.0,0.395,0.276,0.181,0.9974999813708814,0.398820975143537,0.3544187299595154,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f1,re,B4,2021.07.02,true,96,187.0,171.28384399414062,171.50449633789063,36,35,181.0,189.5,198.0,0.3675,0.2615,0.171,0.9964260555246267,0.22511188970972645,0.22511188970972645,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,re,B4,2021.07.03,true,96,112.0,116.64815139770508,116.83393063735961,16,7,181.0,189.5,198.0,0.0115,0.007,0.0035,0.0016741451715031085,2.692713541747781e-20,2.692713541747781e-20,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,re,B4,2021.07.04,true,96,28.0,28.28865337371826,28.28513284778595,33,50,181.0,189.5,198.0,0.0,0.0,0.0,1.254373423699517e-8,1.6008342534762126e-36,1.6008342534762126e-36,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,re,B4,2021.07.05,true,96,185.0,171.53145599365234,171.81676246261597,43,35,181.0,189.5,198.0,0.3835,0.2735,0.182,0.9971003336250895,0.36568650230229227,0.36266407658862587,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,AWstar,B1,2021.06.20,true,96,28.0,115.41106974704427,118.93934199314089,60,27,181.0,189.5,198.0,0.16976095281673084,0.017250491929197545,0.0017989543756955597,0.024210014634983595,0.024210014634983595,0.024210014634983595,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,AWstar,B1,2021.06.27,true,96,31.0,135.76286725891487,134.36505909249573,49,32,181.0,189.5,198.0,0.1412533946681537,0.03126310968468949,0.012272663441111092,0.0028374145929374577,0.0028374145929374577,0.0028374145929374577,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,AWstar,B1,2021.07.01,true,96,206.0,150.3627343063262,131.286410283768,55,52,181.0,189.5,198.0,0.3539964200906504,0.017250491929197545,0.0012687851411944562,0.9977939568239038,0.14615581075086623,0.14615581075086623,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f1,AWstar,B1,2021.07.02,true,96,187.0,143.62777522633502,146.40963149359578,36,63,181.0,189.5,198.0,0.29149628810659967,0.021245341434073247,0.02015671733191747,0.9631010542931625,0.13683150184236026,0.012883907331252106,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,AWstar,B1,2021.07.03,true,96,112.0,123.4550644401979,119.18786030099852,16,8,181.0,189.5,198.0,0.09730221704508961,0.007132222791832871,0.0008056427067600117,0.00004240279670815154,0.00004240279670815154,0.00004240279670815154,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,AWstar,B1,2021.07.04,true,96,28.0,135.76286725891487,131.37307260975112,33,75,181.0,189.5,198.0,0.11497989060027836,0.015851754759763352,0.010277358598091032,0.0002718285872513092,0.0002718285872513092,0.0002718285872513092,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f1,AWstar,B1,2021.07.05,true,96,185.0,175.70106789647133,156.8139476571791,43,35,181.0,189.5,198.0,0.39688916932671836,0.039231272067334295,0.026149373573989533,0.9996426085892575,0.11201496719679781,0.009278403212538167,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B0,2021.07.11,true,96,28.0,28.0,28.0,46,33,182.0,193.0,200.2,0.0,0.0,0.0,0.00002273603092110903,0.00002273603092110903,0.00002273603092110903,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B0,2021.07.12,true,96,198.0,185.0,185.0,34,43,182.0,193.0,200.2,1.0,0.0,0.0,0.9999781245616489,0.3996721232057194,0.16699021850734108,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B0,2021.07.14,true,96,195.0,203.0,203.0,38,35,182.0,193.0,200.2,1.0,1.0,1.0,0.9999781245616489,0.999153122910191,0.001974879548101092,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B0,2021.07.16,true,96,197.0,192.0,192.0,47,59,182.0,193.0,200.2,1.0,0.0,0.0,0.9999781245616489,0.3996721232057194,0.16699021850734108,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B0,2021.07.17,true,96,110.0,106.0,106.0,5,15,182.0,193.0,200.2,0.0,0.0,0.0,0.00002273603092110903,0.00002273603092110903,0.00002273603092110903,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B0,2021.07.18,true,96,28.0,28.0,28.0,4,46,182.0,193.0,200.2,0.0,0.0,0.0,0.00002273603092110903,0.00002273603092110903,0.00002273603092110903,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B0,2021.07.19,true,96,222.0,198.0,198.0,45,34,182.0,193.0,200.2,1.0,1.0,0.0,0.9999781245616489,0.999153122910191,0.16699021850734108,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,main,B0p,2021.07.11,true,96,28.0,28.0,28.0,46,33,182.0,193.0,200.2,0.0,0.0,0.0,0.00002273603092110903,0.00002273603092110903,0.00002273603092110903,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B0p,2021.07.12,true,96,198.0,192.0,192.0,34,59,182.0,193.0,200.2,1.0,0.0,0.0,0.9999781245616489,0.24960697508793617,0.14286081088273403,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B0p,2021.07.14,true,96,195.0,198.0,198.0,38,34,182.0,193.0,200.2,1.0,1.0,0.0,0.9999781245616489,0.999455093057845,0.14286081088273403,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B0p,2021.07.16,true,96,197.0,195.0,195.0,47,38,182.0,193.0,200.2,1.0,1.0,0.0,0.9999781245616489,0.999455093057845,0.14286081088273403,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B0p,2021.07.17,true,96,110.0,106.0,106.0,5,15,182.0,193.0,200.2,0.0,0.0,0.0,0.00002273603092110903,0.00002273603092110903,0.00002273603092110903,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B0p,2021.07.18,true,96,28.0,28.0,28.0,4,46,182.0,193.0,200.2,0.0,0.0,0.0,0.00002273603092110903,0.00002273603092110903,0.00002273603092110903,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B0p,2021.07.19,true,96,222.0,197.0,197.0,45,47,182.0,193.0,200.2,1.0,1.0,0.0,0.9999781245616489,0.999455093057845,0.14286081088273403,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,main,BB,2021.07.11,true,96,28.0,24.918006992535332,24.918006992535332,46,60,182.0,193.0,200.2,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.14286081088273403,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,BB,2021.07.12,true,96,198.0,171.70449932286894,171.70449932286894,34,35,182.0,193.0,200.2,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.14286081088273403,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,BB,2021.07.14,true,96,195.0,171.70449932286894,171.70449932286894,38,35,182.0,193.0,200.2,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.14286081088273403,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,BB,2021.07.16,true,96,197.0,171.70449932286894,171.70449932286894,47,35,182.0,193.0,200.2,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.14286081088273403,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,BB,2021.07.17,true,96,110.0,106.42518150035124,106.42518150035124,5,16,182.0,193.0,200.2,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.14286081088273403,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,BB,2021.07.18,true,96,28.0,24.918006992535332,24.918006992535332,4,60,182.0,193.0,200.2,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.14286081088273403,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,BB,2021.07.19,true,96,222.0,171.70449932286894,171.70449932286894,45,35,182.0,193.0,200.2,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.14286081088273403,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,main,B1,2021.07.11,true,96,28.0,94.80514346017347,84.65613943594676,46,46,182.0,193.0,200.2,0.017101295761853822,0.0019464655969027027,0.006449133624330628,0.020407005003623854,0.0027698334987736016,1.3537700229629735e-6,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B1,2021.07.12,true,96,198.0,181.08865786530163,178.48333984935235,34,34,182.0,193.0,200.2,0.20931837417532137,0.0632441908580324,0.04325984342425231,0.6018899404311464,0.6018899404311464,0.022798246419101175,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B1,2021.07.14,true,96,195.0,191.58893312522403,182.85083394087877,38,35,182.0,193.0,200.2,0.7567834805511167,0.4245003972069859,0.07566151366851175,0.986502414013835,0.986502414013835,0.3153122266636878,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B1,2021.07.16,true,96,197.0,178.30061445924733,173.63046746664736,47,43,182.0,193.0,200.2,0.27651316364049094,0.15102357903104513,0.07495450051531298,0.7293446318305179,0.7293446318305179,0.3044019479560306,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B1,2021.07.17,true,96,110.0,110.32356344553847,124.20128091879398,5,16,182.0,193.0,200.2,0.29945947036034376,0.0023453036163074864,0.012783374313669493,0.7626924020100623,0.004777786253746645,0.00004352867183405805,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B1,2021.07.18,true,96,28.0,94.80514346017347,84.54149806426946,4,46,182.0,193.0,200.2,0.018293314095598007,0.0019464655969027027,0.006449133624330628,0.02268071220599934,0.0027698334987736016,1.3537700229629735e-6,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B1,2021.07.19,true,96,222.0,181.4987230076749,178.55225536323664,45,35,182.0,193.0,200.2,0.4106666988705089,0.0632441908580324,0.07759218536896577,0.8739777950162521,0.8739777950162521,0.34563894432069625,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.11,true,96,28.0,37.05315017700195,36.48393562221527,46,86,182.0,193.0,200.2,3.219646771412954e-15,3.219646771412954e-15,3.219646771412954e-15,6.302429626961723e-6,6.302429626961723e-6,6.302429626961723e-6,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.12,true,96,198.0,184.37589263916016,187.89566612243652,34,35,182.0,193.0,200.2,0.5539898272229268,0.4278240351113576,0.32961737000932223,0.9978653310124825,0.9975654407081009,0.22502902917173964,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.14,true,96,195.0,197.39598846435547,193.64170600891114,38,35,182.0,193.0,200.2,0.6746806090099943,0.5424321669412955,0.4318652856762011,0.9992823847324513,0.9989755619909522,0.26048194327194496,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.16,true,96,197.0,195.94866180419922,192.69274410247803,47,35,182.0,193.0,200.2,0.6746806090099943,0.5424321669412955,0.4318652856762011,0.9992823847324513,0.9989755619909522,0.26048194327194496,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.17,true,96,110.0,124.9463005065918,128.5027392616272,5,16,182.0,193.0,200.2,0.000012243091481844992,1.4142625393009922e-7,5.149690118777528e-9,6.302429626961723e-6,6.302429626961723e-6,6.302429626961723e-6,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.18,true,96,28.0,37.159637451171875,36.57229961013794,4,89,182.0,193.0,200.2,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,6.302429626961723e-6,6.302429626961723e-6,6.302429626961723e-6,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B2,2021.07.19,true,96,222.0,186.62803649902344,188.2866117553711,45,35,182.0,193.0,200.2,0.5539899753057969,0.4278241721489521,0.3296174909828661,0.9978653337308192,0.997565443265873,0.2250290714945595,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.11,true,96,28.0,28.75308322906494,30.90856887435913,46,86,182.0,193.0,200.2,0.0,0.0,0.0,9.018730245122619e-12,9.018730245122619e-12,9.018730245122619e-12,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.12,true,96,198.0,199.4750213623047,196.78885997009277,34,35,182.0,193.0,200.2,0.8078971030652096,0.6360317377748439,0.46313084435085006,0.9990735107367633,0.9982663378183423,0.23334147597307606,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.14,true,96,195.0,201.73697662353516,199.91892723846436,38,35,182.0,193.0,200.2,0.8744858968615614,0.7128717157472264,0.5328577696690605,0.999827493754483,0.9994003225182811,0.2583385038461887,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.16,true,96,197.0,200.51935577392578,198.91553878021242,47,35,182.0,193.0,200.2,0.8744858968615614,0.7128717157472264,0.5328577696690605,0.999827493754483,0.9994003225182811,0.2583385038461887,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.17,true,96,110.0,121.89408493041992,129.14348095703124,5,16,182.0,193.0,200.2,0.0000173100065973264,1.9501040238179002e-7,6.969006371981834e-9,9.018730245122619e-12,9.018730245122619e-12,9.018730245122619e-12,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.18,true,96,28.0,28.808634757995605,30.8769606924057,4,86,182.0,193.0,200.2,0.0,0.0,0.0,9.018730245122619e-12,9.018730245122619e-12,9.018730245122619e-12,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B3,2021.07.19,true,96,222.0,198.9420928955078,196.42118188476562,45,35,182.0,193.0,200.2,0.8078971033977131,0.636031738160437,0.46313084470141763,0.9990735107433698,0.9982663378270655,0.23334147609488667,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.11,true,96,28.0,29.712406158447266,31.794344862937926,46,46,182.0,193.0,200.2,0.0,0.0,0.0,2.164655569103837e-11,2.164655569103837e-11,1.4706629419499055e-84,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.12,true,96,198.0,195.369873046875,197.39757787322998,34,35,182.0,193.0,200.2,0.873,0.576,0.376,0.9995403095170229,0.9985048656516841,0.09430146747348227,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.14,true,96,195.0,195.97840118408203,198.18900900268554,38,35,182.0,193.0,200.2,0.8885,0.5985,0.3895,0.9997115109830526,0.9987683319171992,0.29687026892599555,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.16,true,96,197.0,195.23650360107422,197.08375646972655,47,35,182.0,193.0,200.2,0.875,0.5675,0.3685,0.9995658918644909,0.9983924942325996,0.04528282967454373,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.17,true,96,110.0,120.95581817626953,124.9333328704834,5,16,182.0,193.0,200.2,0.0005,0.0,0.0,1.928573676549484e-10,1.928573676549484e-10,1.4706629419499055e-84,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.18,true,96,28.0,29.754199981689453,31.91347038650513,4,6,182.0,193.0,200.2,0.0,0.0,0.0,2.164655569103837e-11,2.164655569103837e-11,1.4706629419499055e-84,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,main,B4,2021.07.19,true,96,222.0,195.45428466796875,198.10222175598145,45,35,182.0,193.0,200.2,0.876,0.571,0.4,0.9995782687137684,0.9984396835213315,0.5533980720925499,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.11,true,96,28.0,28.038310292757423,42.93044138616188,46,76,181.0,191.0,198.0,0.03915315384817658,0.001684591078795531,0.0004405946483696707,0.00749892606756811,0.0020626436634895704,0.0020626436634895704,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.12,true,96,198.0,192.46839854886304,189.84349564376282,34,34,181.0,191.0,198.0,0.9323428236454222,0.7979004619596248,0.04454030029000714,0.999347851824874,0.999347851824874,0.29153923980679375,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.14,true,96,195.0,186.49175575820607,185.43881650552828,38,35,181.0,191.0,198.0,0.8913438894058663,0.49556256244446745,0.0351851076640289,0.9980658464511624,0.9980658464511624,0.2692419866280297,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.16,true,96,197.0,178.98095606285096,174.5322302327155,47,34,181.0,191.0,198.0,0.28870039535128117,0.015015447862395613,0.0027900687513279765,0.4844844801558178,0.4844844801558178,0.10390076432859238,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.17,true,96,110.0,115.34670800508965,118.50999927948018,5,24,181.0,191.0,198.0,0.009396888308587538,0.003863818215828659,0.0004958728138244055,0.00035463676640379044,0.00035463676640379044,0.00035463676640379044,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.18,true,96,28.0,30.16087950297771,46.541948598637916,4,74,181.0,191.0,198.0,0.2981912623396552,0.0019514528317405068,0.00044014867798309996,0.5084937674343382,0.003679075956947686,0.003679075956947686,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,copies,B1,2021.07.19,true,96,222.0,194.98296921809245,191.67688285756654,45,34,181.0,191.0,198.0,0.9746869906255761,0.12656314832622084,0.012879593372206845,0.9999244600063405,0.9999244600063405,0.18827008590727204,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.11,true,96,28.0,53.73351860046387,54.440395484924316,46,33,181.0,191.0,198.0,0.0,0.0,0.0,4.046126039284669e-12,4.046126039284669e-12,4.046126039284669e-12,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.12,true,96,198.0,197.12586212158203,197.481015083313,34,35,181.0,191.0,198.0,0.819,0.6265,0.4835,0.9994292878795954,0.9985583938903204,0.23104069778206288,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.14,true,96,195.0,198.8707275390625,198.8037473602295,38,35,181.0,191.0,198.0,0.823,0.6565,0.519,0.9994802421036841,0.9990024356920864,0.28527546288266953,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.16,true,96,197.0,197.28079986572266,197.76717218017578,47,35,181.0,191.0,198.0,0.8125,0.62,0.4845,0.9993378614366686,0.9984413245900968,0.23246590743916226,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.17,true,96,110.0,124.41851425170898,125.05051064682007,5,7,181.0,191.0,198.0,0.0025,0.0,0.0,1.117184849495981e-8,1.075125965229287e-8,1.075125965229287e-8,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.18,true,96,28.0,54.22567558288574,54.711790927886966,4,46,181.0,191.0,198.0,0.0,0.0,0.0,4.046126039284669e-12,4.046126039284669e-12,4.046126039284669e-12,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,copies,B4,2021.07.19,true,96,222.0,197.96187591552734,198.30544038391113,45,35,181.0,191.0,198.0,0.8225,0.65,0.498,0.9994740829448926,0.9989182969798035,0.2522883186403048,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.13,true,96,190.0,192.80117546155395,193.4859348192435,92,35,182.0,193.0,201.4,0.9494065098489861,0.315936660147871,0.02769946349986082,0.9999485384212394,0.8297855976192442,0.005931452063583342,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.14,true,96,195.0,190.32397430104018,191.2160643838351,38,35,182.0,193.0,201.4,0.4261259252701619,0.26231869870584684,0.03663534648962567,0.9551738126382537,0.7904096140493561,0.05180216118899265,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.15,true,96,202.0,190.4488367380882,192.56286135848308,73,45,182.0,193.0,201.4,0.7611141233030557,0.3790620373161787,0.2606180261871089,0.9978338900122996,0.8650681021619081,0.8650681021619081,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.16,true,96,197.0,185.14167055759347,187.50561753028455,47,46,182.0,193.0,201.4,0.4648207276483273,0.10712215273651196,0.04839664181585278,0.9673852895934968,0.5647661001511884,0.3366161772789097,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.17,true,96,110.0,107.32768159588855,93.79098179128073,5,25,182.0,193.0,201.4,0.1724134096513061,0.010472172463163034,0.009587834443273106,0.5931648510010326,0.1068274794039346,1.5199978579896161e-6,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.18,true,96,28.0,89.29328703965382,76.63645073607138,4,46,182.0,193.0,201.4,0.014081249315201874,0.006062710511942898,0.0049945491103715696,0.005073189357474404,0.005073189357474404,9.886343149864335e-9,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B1,2021.07.19,true,96,222.0,181.95094307985931,178.59961832599134,45,46,182.0,193.0,201.4,0.1431299207073541,0.24561680288909568,0.054875050453030025,0.4777331527508556,0.4777331527508556,0.4777331527508556,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.13,true,96,190.0,195.43810272216797,197.6243977737427,92,35,182.0,193.0,201.4,0.8995,0.5725,0.347,0.9996931063753688,0.3447734310268249,0.3447734310268249,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.14,true,96,195.0,198.49478149414062,201.4801436843872,38,35,182.0,193.0,201.4,0.922,0.6685,0.427,0.9998688690966562,0.9998688690966562,0.42629302261197644,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.15,true,96,202.0,195.594482421875,197.50498723602294,73,35,182.0,193.0,201.4,0.898,0.5905,0.3365,0.9996772472142962,0.8071720034786882,0.3722742458764389,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.16,true,96,197.0,196.66252899169922,199.00220320129395,47,35,182.0,193.0,201.4,0.9095,0.601,0.382,0.999784635909924,0.9342610466205947,0.3997420850880291,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.17,true,96,110.0,122.09295272827148,125.92092207717896,5,16,182.0,193.0,201.4,0.0005,0.0,0.0,3.2364953705959423e-10,1.5359325480544928e-105,1.5359325480544928e-105,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.18,true,96,28.0,31.45538902282715,32.98771350097656,4,46,182.0,193.0,201.4,0.0,0.0,0.0,3.884365765134168e-11,1.5359325480544928e-105,1.5359325480544928e-105,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,suspect,B4,2021.07.19,true,96,222.0,196.62787628173828,199.23743129730224,45,35,182.0,193.0,201.4,0.8905,0.5995,0.3985,0.9995886755385192,0.9226430443637245,0.40953047645988766,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,protoA,B1,2021.07.11,true,96,28.0,96.84891176586925,86.25845597695815,46,47,182.0,193.0,200.2,0.007201815406755943,0.0020738221701422496,0.012492622498568272,1.158585781735378e-10,1.158585781735378e-10,1.158585781735378e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,protoA,B1,2021.07.12,true,96,198.0,181.70148364374882,174.4253953527293,34,34,182.0,193.0,200.2,0.19485126312943182,0.04941096444042546,0.03960511398989056,0.5195599633357032,0.5195599633357032,0.007027081137579211,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,protoA,B1,2021.07.14,true,96,195.0,190.46431319814334,184.90148319783506,38,34,182.0,193.0,200.2,0.6382158539807281,0.5132576712256999,0.11001105686500585,0.9999979133431761,0.9999979133431761,0.4787448397001825,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,protoA,B1,2021.07.16,true,96,197.0,183.23556013714725,173.32044415018174,47,59,182.0,193.0,200.2,0.3238669427217635,0.15992021381573965,0.06724448242050117,0.9895117828085473,0.9895117828085473,0.07762871704694276,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,protoA,B1,2021.07.17,true,96,110.0,109.50952202348678,113.77155678772162,5,16,182.0,193.0,200.2,0.19145051877006108,0.0030185997499940975,0.02370903715240009,0.483867826017977,0.008932909761594937,0.0006764038482890101,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,protoA,B1,2021.07.18,true,96,28.0,96.84891176586925,86.41355989740055,4,45,182.0,193.0,200.2,0.007701246552810668,0.0020738221701422496,0.012492622498568272,1.8028132097027809e-10,1.8028132097027809e-10,1.8028132097027809e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,protoA,B1,2021.07.19,true,96,222.0,182.3053688564981,174.56132178733466,45,34,182.0,193.0,200.2,0.3768081877608692,0.04941096444042546,0.10544903659451803,0.9976978565790594,0.9861131361546006,0.42666604750897774,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,protoA,B4,2021.07.11,true,96,28.0,60.70111274719238,66.61325767326355,46,59,182.0,193.0,200.2,0.0,0.0,0.0,1.3296689332375066e-11,1.3296689332375066e-11,1.3296689332375066e-11,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
