model,variant,fold,stratum,metric,value,n
B4,B,f3,op,fp_C75_pstar,3.0,8
B4,B,f3,op,bss_cond_C90,-2.1272001427778284,8
B4,B,f3,op,brier_clim_C90,0.2134567901234568,8
B4,B,f3,op,brier_climcond_C90,0.19947594732598764,8
B4,B,f3,op,precision_C90_p05,0.2857142857142857,8
B4,B,f3,op,recall_C90_p05,1.0,8
B4,B,f3,op,f1_C90_p05,0.4444444444444444,8
B4,B,f3,op,fn_C90_p05,0.0,8
B4,B,f3,op,fp_C90_p05,5.0,8
B4,B,f3,op,precision_C90_pstar,0.2857142857142857,8
B4,B,f3,op,recall_C90_pstar,1.0,8
B4,B,f3,op,f1_C90_pstar,0.4444444444444444,8
B4,B,f3,op,fn_C90_pstar,0.0,8
B4,B,f3,op,fp_C90_pstar,5.0,8
B4,B,f3,nonop,brier_mean_platt,1.4724922442805333e-11,6
B4,B,f3,nonop,brier_platt_C50,4.41747673282252e-11,6
B4,B,f3,nonop,brier_platt_C75,9.539978679372441e-23,6
B4,B,f3,nonop,brier_platt_C90,9.539978679372441e-23,6
B4,B,f3,nonop,bss_cond_C50,NaN,6
B4,B,f3,nonop,brier_clim_C50,0.16000000000000003,6
B4,B,f3,nonop,brier_climcond_C50,0.0,6
B4,B,f3,nonop,precision_C50_p05,NaN,6
B4,B,f3,nonop,recall_C50_p05,NaN,6
B4,B,f3,nonop,f1_C50_p05,NaN,6
B4,B,f3,nonop,fn_C50_p05,0.0,6
B4,B,f3,nonop,fp_C50_p05,0.0,6
B4,B,f3,nonop,precision_C50_pstar,NaN,6
B4,B,f3,nonop,recall_C50_pstar,NaN,6
B4,B,f3,nonop,f1_C50_pstar,NaN,6
B4,B,f3,nonop,fn_C50_pstar,0.0,6
B4,B,f3,nonop,fp_C50_pstar,0.0,6
B4,B,f3,nonop,bss_cond_C75,NaN,6
B4,B,f3,nonop,brier_clim_C75,0.04456790123456789,6
B4,B,f3,nonop,brier_climcond_C75,0.0,6
B4,B,f3,nonop,precision_C75_p05,NaN,6
B4,B,f3,nonop,recall_C75_p05,NaN,6
B4,B,f3,nonop,f1_C75_p05,NaN,6
B4,B,f3,nonop,fn_C75_p05,0.0,6
B4,B,f3,nonop,fp_C75_p05,0.0,6
B4,B,f3,nonop,precision_C75_pstar,NaN,6
B4,B,f3,nonop,recall_C75_pstar,NaN,6
B4,B,f3,nonop,f1_C75_pstar,NaN,6
B4,B,f3,nonop,fn_C75_pstar,0.0,6
B4,B,f3,nonop,fp_C75_pstar,0.0,6
B4,B,f3,nonop,bss_cond_C90,NaN,6
B4,B,f3,nonop,brier_clim_C90,0.007901234567901235,6
B4,B,f3,nonop,brier_climcond_C90,0.0,6
B4,B,f3,nonop,precision_C90_p05,NaN,6
B4,B,f3,nonop,recall_C90_p05,NaN,6
B4,B,f3,nonop,f1_C90_p05,NaN,6
B4,B,f3,nonop,fn_C90_p05,0.0,6
B4,B,f3,nonop,fp_C90_p05,0.0,6
B4,B,f3,nonop,precision_C90_pstar,NaN,6
B4,B,f3,nonop,recall_C90_pstar,NaN,6
B4,B,f3,nonop,f1_C90_pstar,NaN,6
B4,B,f3,nonop,fn_C90_pstar,0.0,6
B4,B,f3,nonop,fp_C90_pstar,0.0,6
B4,B,f4,all,brier_mean_platt,0.1419052094304292,12
B4,B,f4,all,brier_platt_C50,5.853242399984061e-19,12
B4,B,f4,all,brier_platt_C75,0.35704313152168865,12
B4,B,f4,all,brier_platt_C90,0.06867249676959904,12
B4,B,f4,all,bss_cond_C50,1.0,12
B4,B,f4,all,brier_clim_C50,0.3402366863905326,12
B4,B,f4,all,brier_climcond_C50,0.1566154698555268,12
B4,B,f4,all,precision_C50_p05,1.0,12
B4,B,f4,all,recall_C50_p05,1.0,12
B4,B,f4,all,f1_C50_p05,1.0,12
B4,B,f4,all,fn_C50_p05,0.0,12
B4,B,f4,all,fp_C50_p05,0.0,12
B4,B,f4,all,precision_C50_pstar,1.0,12
B4,B,f4,all,recall_C50_pstar,1.0,12
B4,B,f4,all,f1_C50_pstar,1.0,12
B4,B,f4,all,fn_C50_pstar,0.0,12
B4,B,f4,all,fp_C50_pstar,0.0,12
B4,B,f4,all,bss_cond_C75,-1.5247045692846322,12
B4,B,f4,all,brier_clim_C75,0.13954635108481264,12
B4,B,f4,all,brier_climcond_C75,0.1414197668374545,12
B4,B,f4,all,precision_C75_p05,0.2,12
B4,B,f4,all,recall_C75_p05,1.0,12
B4,B,f4,all,f1_C75_p05,0.3333333333333333,12
B4,B,f4,all,fn_C75_p05,0.0,12
B4,B,f4,all,fp_C75_p05,8.0,12
B4,B,f4,all,precision_C75_pstar,0.2,12
B4,B,f4,all,recall_C75_pstar,1.0,12
B4,B,f4,all,f1_C75_pstar,0.3333333333333333,12
B4,B,f4,all,fn_C75_pstar,0.0,12
B4,B,f4,all,fp_C75_pstar,8.0,12
B4,B,f4,all,bss_cond_C90,-4.780078212476189,12
B4,B,f4,all,brier_clim_C90,0.005917159763313611,12
B4,B,f4,all,brier_climcond_C90,0.011880894037276305,12
B4,B,f4,all,precision_C90_p05,NaN,12
B4,B,f4,all,recall_C90_p05,NaN,12
B4,B,f4,all,f1_C90_p05,NaN,12
B4,B,f4,all,fn_C90_p05,0.0,12
B4,B,f4,all,fp_C90_p05,0.0,12
B4,B,f4,all,precision_C90_pstar,0.0,12
B4,B,f4,all,recall_C90_pstar,NaN,12
B4,B,f4,all,f1_C90_pstar,NaN,12
B4,B,f4,all,fn_C90_pstar,0.0,12
B4,B,f4,all,fp_C90_pstar,10.0,12
B4,B,f4,op,brier_mean_platt,0.15480568301501368,11
B4,B,f4,op,brier_platt_C50,6.385352240576487e-19,11
B4,B,f4,op,brier_platt_C75,0.38950159802366036,11
B4,B,f4,op,brier_platt_C90,0.07491545102138075,11
B4,B,f4,op,bss_cond_C50,1.0,11
B4,B,f4,op,brier_clim_C50,0.3577192038730501,11
B4,B,f4,op,brier_climcond_C50,0.17085323984239287,11
B4,B,f4,op,precision_C50_p05,1.0,11
B4,B,f4,op,recall_C50_p05,1.0,11
B4,B,f4,op,f1_C50_p05,1.0,11
B4,B,f4,op,fn_C50_p05,0.0,11
B4,B,f4,op,fp_C50_p05,0.0,11
B4,B,f4,op,precision_C50_pstar,1.0,11
B4,B,f4,op,recall_C50_pstar,1.0,11
B4,B,f4,op,f1_C50_pstar,1.0,11
B4,B,f4,op,fn_C50_pstar,0.0,11
B4,B,f4,op,fp_C50_pstar,0.0,11
B4,B,f4,op,bss_cond_C75,-1.5247045692846317,11
B4,B,f4,op,brier_clim_C75,0.14887036040882198,11
B4,B,f4,op,brier_climcond_C75,0.1542761092772231,11
B4,B,f4,op,precision_C75_p05,0.2,11
B4,B,f4,op,recall_C75_p05,1.0,11
B4,B,f4,op,f1_C75_p05,0.3333333333333333,11
B4,B,f4,op,fn_C75_p05,0.0,11
B4,B,f4,op,fp_C75_p05,8.0,11
B4,B,f4,op,precision_C75_pstar,0.2,11
B4,B,f4,op,recall_C75_pstar,1.0,11
B4,B,f4,op,f1_C75_pstar,0.3333333333333333,11
B4,B,f4,op,fn_C75_pstar,0.0,11
B4,B,f4,op,fp_C75_pstar,8.0,11
B4,B,f4,op,bss_cond_C90,-4.780078212476188,11
B4,B,f4,op,brier_clim_C90,0.005917159763313611,11
B4,B,f4,op,brier_climcond_C90,0.012960975313392332,11
B4,B,f4,op,precision_C90_p05,NaN,11
B4,B,f4,op,recall_C90_p05,NaN,11
B4,B,f4,op,f1_C90_p05,NaN,11
B4,B,f4,op,fn_C90_p05,0.0,11
B4,B,f4,op,fp_C90_p05,0.0,11
B4,B,f4,op,precision_C90_pstar,0.0,11
B4,B,f4,op,recall_C90_pstar,NaN,11
B4,B,f4,op,f1_C90_pstar,NaN,11
B4,B,f4,op,fn_C90_pstar,0.0,11
B4,B,f4,op,fp_C90_pstar,10.0,11
B4,B,f4,nonop,brier_mean_platt,3.4153467373932516e-24,1
B4,B,f4,nonop,brier_platt_C50,3.4153467373932516e-24,1
B4,B,f4,nonop,brier_platt_C75,3.4153467373932516e-24,1
B4,B,f4,nonop,brier_platt_C90,3.4153467373932516e-24,1
B4,B,f4,nonop,bss_cond_C50,NaN,1
B4,B,f4,nonop,brier_clim_C50,0.14792899408284024,1
B4,B,f4,nonop,brier_climcond_C50,0.0,1
B4,B,f4,nonop,precision_C50_p05,NaN,1
B4,B,f4,nonop,recall_C50_p05,NaN,1
B4,B,f4,nonop,f1_C50_p05,NaN,1
B4,B,f4,nonop,fn_C50_p05,0.0,1
B4,B,f4,nonop,fp_C50_p05,0.0,1
B4,B,f4,nonop,precision_C50_pstar,NaN,1
B4,B,f4,nonop,recall_C50_pstar,NaN,1
B4,B,f4,nonop,f1_C50_pstar,NaN,1
B4,B,f4,nonop,fn_C50_pstar,0.0,1
B4,B,f4,nonop,fp_C50_pstar,0.0,1
B4,B,f4,nonop,bss_cond_C75,NaN,1
B4,B,f4,nonop,brier_clim_C75,0.03698224852071006,1
B4,B,f4,nonop,brier_climcond_C75,0.0,1
B4,B,f4,nonop,precision_C75_p05,NaN,1
B4,B,f4,nonop,recall_C75_p05,NaN,1
B4,B,f4,nonop,f1_C75_p05,NaN,1
B4,B,f4,nonop,fn_C75_p05,0.0,1
B4,B,f4,nonop,fp_C75_p05,0.0,1
B4,B,f4,nonop,precision_C75_pstar,NaN,1
B4,B,f4,nonop,recall_C75_pstar,NaN,1
B4,B,f4,nonop,f1_C75_pstar,NaN,1
B4,B,f4,nonop,fn_C75_pstar,0.0,1
B4,B,f4,nonop,fp_C75_pstar,0.0,1
B4,B,f4,nonop,bss_cond_C90,NaN,1
B4,B,f4,nonop,brier_clim_C90,0.00591715976331361,1
B4,B,f4,nonop,brier_climcond_C90,0.0,1
B4,B,f4,nonop,precision_C90_p05,NaN,1
B4,B,f4,nonop,recall_C90_p05,NaN,1
B4,B,f4,nonop,f1_C90_p05,NaN,1
B4,B,f4,nonop,fn_C90_p05,0.0,1
B4,B,f4,nonop,fp_C90_p05,0.0,1
B4,B,f4,nonop,precision_C90_pstar,NaN,1
B4,B,f4,nonop,recall_C90_pstar,NaN,1
B4,B,f4,nonop,f1_C90_pstar,NaN,1
B4,B,f4,nonop,fn_C90_pstar,0.0,1
B4,B,f4,nonop,fp_C90_pstar,0.0,1
B4,B,pooled,all,brier_mean_platt,0.17776909807099908,39
B4,B,pooled,all,brier_platt_C50,0.02787591541539496,39
B4,B,pooled,all,brier_platt_C75,0.1868155693779155,39
B4,B,pooled,all,brier_platt_C90,0.31861580941968687,39
B4,B,pooled,all,bss_cond_C50,0.7742672342954036,39
B4,B,pooled,all,brier_clim_C50,0.2818865972266419,39
B4,B,pooled,all,brier_climcond_C50,0.12349078047391035,39
B4,B,pooled,all,precision_C50_p05,0.9583333333333334,39
B4,B,pooled,all,recall_C50_p05,1.0,39
B4,B,pooled,all,f1_C50_p05,0.9787234042553191,39
B4,B,pooled,all,fn_C50_p05,0.0,39
B4,B,pooled,all,fp_C50_p05,1.0,39
B4,B,pooled,all,precision_C50_pstar,0.9583333333333334,39
B4,B,pooled,all,recall_C50_pstar,1.0,39
B4,B,pooled,all,f1_C50_pstar,0.9787234042553191,39
B4,B,pooled,all,fn_C50_pstar,0.0,39
B4,B,pooled,all,fp_C50_pstar,1.0,39
B4,B,pooled,all,bss_cond_C75,0.050668251460151525,39
B4,B,pooled,all,brier_clim_C75,0.24040212936257058,39
B4,B,pooled,all,brier_climcond_C75,0.1967863917595229,39
B4,B,pooled,all,precision_C75_p05,0.5416666666666666,39
B4,B,pooled,all,recall_C75_p05,1.0,39
B4,B,pooled,all,f1_C75_p05,0.7027027027027027,39
B4,B,pooled,all,fn_C75_p05,0.0,39
B4,B,pooled,all,fp_C75_p05,11.0,39
B4,B,pooled,all,precision_C75_pstar,0.5416666666666666,39
B4,B,pooled,all,recall_C75_pstar,1.0,39
B4,B,pooled,all,f1_C75_pstar,0.7027027027027027,39
B4,B,pooled,all,fn_C75_pstar,0.0,39
B4,B,pooled,all,fp_C75_pstar,11.0,39
B4,B,pooled,all,bss_cond_C90,-0.7722515890265338,39
B4,B,pooled,all,brier_clim_C90,0.19643021511170458,39
B4,B,pooled,all,brier_climcond_C90,0.17978023627824583,39
B4,B,pooled,all,precision_C90_p05,0.2857142857142857,39
B4,B,pooled,all,recall_C90_p05,0.2222222222222222,39
B4,B,pooled,all,f1_C90_p05,0.25,39
B4,B,pooled,all,fn_C90_p05,7.0,39
B4,B,pooled,all,fp_C90_p05,5.0,39
B4,B,pooled,all,precision_C90_pstar,0.11764705882352941,39
B4,B,pooled,all,recall_C90_pstar,0.2222222222222222,39
B4,B,pooled,all,f1_C90_pstar,0.15384615384615385,39
B4,B,pooled,all,fn_C90_pstar,7.0,39
B4,B,pooled,all,fp_C90_pstar,15.0,39
B4,B,pooled,op,brier_mean_platt,0.2567775860992821,27
B4,B,pooled,op,brier_platt_C50,0.04026521114575388,27
B4,B,pooled,op,brier_platt_C75,0.26984471132365573,27
B4,B,pooled,op,brier_platt_C90,0.46022283582843654,27
B4,B,pooled,op,bss_cond_C50,0.7742672343504369,27
B4,B,pooled,op,brier_clim_C50,0.33611944277278943,27
B4,B,pooled,op,brier_climcond_C50,0.17837557179564825,27
B4,B,pooled,op,precision_C50_p05,0.9583333333333334,27
B4,B,pooled,op,recall_C50_p05,1.0,27
B4,B,pooled,op,f1_C50_p05,0.9787234042553191,27
B4,B,pooled,op,fn_C50_p05,0.0,27
B4,B,pooled,op,fp_C50_p05,1.0,27
B4,B,pooled,op,precision_C50_pstar,0.9583333333333334,27
B4,B,pooled,op,recall_C50_pstar,1.0,27
B4,B,pooled,op,f1_C50_pstar,0.9787234042553191,27
B4,B,pooled,op,fn_C50_pstar,0.0,27
B4,B,pooled,op,fp_C50_pstar,1.0,27
B4,B,pooled,op,bss_cond_C75,0.05066825146015119,27
B4,B,pooled,op,brier_clim_C75,0.32894622479987734,27
B4,B,pooled,op,brier_climcond_C75,0.28424701031931077,27
B4,B,pooled,op,precision_C75_p05,0.5416666666666666,27
B4,B,pooled,op,recall_C75_p05,1.0,27
B4,B,pooled,op,f1_C75_p05,0.7027027027027027,27
B4,B,pooled,op,fn_C75_p05,0.0,27
B4,B,pooled,op,fp_C75_p05,11.0,27
B4,B,pooled,op,precision_C75_pstar,0.5416666666666666,27
B4,B,pooled,op,recall_C75_pstar,1.0,27
B4,B,pooled,op,f1_C75_pstar,0.7027027027027027,27
B4,B,pooled,op,fn_C75_pstar,0.0,27
B4,B,pooled,op,fp_C75_pstar,11.0,27
B4,B,pooled,op,bss_cond_C90,-0.7722515890265338,27
B4,B,pooled,op,brier_clim_C90,0.2802270928939322,27
B4,B,pooled,op,brier_climcond_C90,0.2596825635130217,27
B4,B,pooled,op,precision_C90_p05,0.2857142857142857,27
B4,B,pooled,op,recall_C90_p05,0.2222222222222222,27
B4,B,pooled,op,f1_C90_p05,0.25,27
B4,B,pooled,op,fn_C90_p05,7.0,27
B4,B,pooled,op,fp_C90_p05,5.0,27
B4,B,pooled,op,precision_C90_pstar,0.11764705882352941,27
B4,B,pooled,op,recall_C90_pstar,0.2222222222222222,27
B4,B,pooled,op,f1_C90_pstar,0.15384615384615385,27
B4,B,pooled,op,fn_C90_pstar,7.0,27
B4,B,pooled,op,fp_C90_pstar,15.0,27
B4,B,pooled,nonop,brier_mean_platt,7.362461224564238e-12,12
B4,B,pooled,nonop,brier_platt_C50,2.2087383673595846e-11,12
B4,B,pooled,nonop,brier_platt_C75,4.8892751220113e-23,12
B4,B,pooled,nonop,brier_platt_C90,4.798450562497831e-23,12
B4,B,pooled,nonop,bss_cond_C50,NaN,12
B4,B,pooled,nonop,brier_clim_C50,0.15986269474780967,12
B4,B,pooled,nonop,brier_climcond_C50,0.0,12
B4,B,pooled,nonop,precision_C50_p05,NaN,12
B4,B,pooled,nonop,recall_C50_p05,NaN,12
B4,B,pooled,nonop,f1_C50_p05,NaN,12
B4,B,pooled,nonop,fn_C50_p05,0.0,12
B4,B,pooled,nonop,fp_C50_p05,0.0,12
B4,B,pooled,nonop,precision_C50_pstar,NaN,12
B4,B,pooled,nonop,recall_C50_pstar,NaN,12
B4,B,pooled,nonop,f1_C50_pstar,NaN,12
B4,B,pooled,nonop,fn_C50_pstar,0.0,12
B4,B,pooled,nonop,fp_C50_pstar,0.0,12
B4,B,pooled,nonop,bss_cond_C75,NaN,12
B4,B,pooled,nonop,brier_clim_C75,0.04117791462863058,12
B4,B,pooled,nonop,brier_climcond_C75,0.0,12
B4,B,pooled,nonop,precision_C75_p05,NaN,12
B4,B,pooled,nonop,recall_C75_p05,NaN,12
B4,B,pooled,nonop,f1_C75_p05,NaN,12
B4,B,pooled,nonop,fn_C75_p05,0.0,12
B4,B,pooled,nonop,fp_C75_p05,0.0,12
B4,B,pooled,nonop,precision_C75_pstar,NaN,12
B4,B,pooled,nonop,recall_C75_pstar,NaN,12
B4,B,pooled,nonop,f1_C75_pstar,NaN,12
B4,B,pooled,nonop,fn_C75_pstar,0.0,12
B4,B,pooled,nonop,fp_C75_pstar,0.0,12
B4,B,pooled,nonop,bss_cond_C90,NaN,12
B4,B,pooled,nonop,brier_clim_C90,0.007887240101692316,12
B4,B,pooled,nonop,brier_climcond_C90,0.0,12
B4,B,pooled,nonop,precision_C90_p05,NaN,12
B4,B,pooled,nonop,recall_C90_p05,NaN,12
B4,B,pooled,nonop,f1_C90_p05,NaN,12
B4,B,pooled,nonop,fn_C90_p05,0.0,12
B4,B,pooled,nonop,fp_C90_p05,0.0,12
B4,B,pooled,nonop,precision_C90_pstar,NaN,12
B4,B,pooled,nonop,recall_C90_pstar,NaN,12
B4,B,pooled,nonop,f1_C90_pstar,NaN,12
B4,B,pooled,nonop,fn_C90_pstar,0.0,12
B4,B,pooled,nonop,fp_C90_pstar,0.0,12
B4,H,f1,all,brier_mean_platt,0.14195231973143654,12
B4,H,f1,all,brier_platt_C50,0.01712666921108006,12
B4,H,f1,all,brier_platt_C75,0.23783176955838284,12
B4,H,f1,all,brier_platt_C90,0.17089852042484668,12
B4,H,f1,all,bss_cond_C50,0.8938862667442006,12
B4,H,f1,all,brier_clim_C50,0.3017751479289941,12
B4,H,f1,all,brier_climcond_C50,0.16139917695473252,12
B4,H,f1,all,precision_C50_p05,1.0,12
B4,H,f1,all,recall_C50_p05,1.0,12
B4,H,f1,all,f1_C50_p05,1.0,12
B4,H,f1,all,fn_C50_p05,0.0,12
B4,H,f1,all,fp_C50_p05,0.0,12
B4,H,f1,all,precision_C50_pstar,1.0,12
B4,H,f1,all,recall_C50_pstar,1.0,12
B4,H,f1,all,f1_C50_pstar,1.0,12
B4,H,f1,all,fn_C50_pstar,0.0,12
B4,H,f1,all,fp_C50_pstar,0.0,12
B4,H,f1,all,bss_cond_C75,0.3404117781021797,12
B4,H,f1,all,brier_clim_C75,0.42587771203155816,12
B4,H,f1,all,brier_climcond_C75,0.3605761316872429,12
B4,H,f1,all,precision_C75_p05,1.0,12
B4,H,f1,all,recall_C75_p05,0.125,12
B4,H,f1,all,f1_C75_p05,0.2222222222222222,12
B4,H,f1,all,fn_C75_p05,7.0,12
B4,H,f1,all,fp_C75_p05,0.0,12
B4,H,f1,all,precision_C75_pstar,1.0,12
B4,H,f1,all,recall_C75_pstar,1.0,12
B4,H,f1,all,f1_C75_pstar,1.0,12
B4,H,f1,all,fn_C75_pstar,0.0,12
B4,H,f1,all,fp_C75_pstar,0.0,12
B4,H,f1,all,bss_cond_C90,0.36110245441172706,12
B4,H,f1,all,brier_clim_C90,0.28796844181459574,12
B4,H,f1,all,brier_climcond_C90,0.2674897119341564,12
B4,H,f1,all,precision_C90_p05,NaN,12
B4,H,f1,all,recall_C90_p05,0.0,12
B4,H,f1,all,f1_C90_p05,0.0,12
B4,H,f1,all,fn_C90_p05,4.0,12
B4,H,f1,all,fp_C90_p05,0.0,12
B4,H,f1,all,precision_C90_pstar,0.5,12
B4,H,f1,all,recall_C90_pstar,1.0,12
B4,H,f1,all,f1_C90_pstar,0.6666666666666666,12
B4,H,f1,all,fn_C90_pstar,0.0,12
B4,H,f1,all,fp_C90_pstar,4.0,12
B4,H,f1,op,brier_mean_platt,0.17034278297408284,10
B4,H,f1,op,brier_platt_C50,0.020552002349655075,10
B4,H,f1,op,brier_platt_C75,0.28539812276641846,10
B4,H,f1,op,brier_platt_C90,0.20507822380617508,10
B4,H,f1,op,bss_cond_C50,0.8938862703772271,10
B4,H,f1,op,brier_clim_C50,0.3325443786982249,10
B4,H,f1,op,brier_climcond_C50,0.19367901234567902,10
B4,H,f1,op,precision_C50_p05,1.0,10
B4,H,f1,op,recall_C50_p05,1.0,10
B4,H,f1,op,f1_C50_p05,1.0,10
B4,H,f1,op,fn_C50_p05,0.0,10
B4,H,f1,op,fp_C50_p05,0.0,10
B4,H,f1,op,precision_C50_pstar,1.0,10
B4,H,f1,op,recall_C50_pstar,1.0,10
B4,H,f1,op,f1_C50_pstar,1.0,10
B4,H,f1,op,fn_C50_pstar,0.0,10
B4,H,f1,op,fp_C50_pstar,0.0,10
B4,H,f1,op,bss_cond_C75,0.34041177972837566,10
B4,H,f1,op,brier_clim_C75,0.5017751479289941,10
B4,H,f1,op,brier_climcond_C75,0.4326913580246915,10
B4,H,f1,op,precision_C75_p05,1.0,10
B4,H,f1,op,recall_C75_p05,0.125,10
B4,H,f1,op,f1_C75_p05,0.2222222222222222,10
B4,H,f1,op,fn_C75_p05,7.0,10
B4,H,f1,op,fp_C75_p05,0.0,10
B4,H,f1,op,precision_C75_pstar,1.0,10
B4,H,f1,op,recall_C75_pstar,1.0,10
B4,H,f1,op,f1_C75_pstar,1.0,10
B4,H,f1,op,fn_C75_pstar,0.0,10
B4,H,f1,op,fp_C75_pstar,0.0,10
B4,H,f1,op,bss_cond_C90,0.3611024566038391,10
B4,H,f1,op,brier_clim_C90,0.3443786982248521,10
B4,H,f1,op,brier_climcond_C90,0.32098765432098764,10
B4,H,f1,op,precision_C90_p05,NaN,10
B4,H,f1,op,recall_C90_p05,0.0,10
B4,H,f1,op,f1_C90_p05,0.0,10
B4,H,f1,op,fn_C90_p05,4.0,10
B4,H,f1,op,fp_C90_p05,0.0,10
B4,H,f1,op,precision_C90_pstar,0.5,10
B4,H,f1,op,recall_C90_pstar,1.0,10
B4,H,f1,op,f1_C90_pstar,0.6666666666666666,10
B4,H,f1,op,fn_C90_pstar,0.0,10
B4,H,f1,op,fp_C90_pstar,4.0,10
B4,H,f1,nonop,brier_mean_platt,3.51820500536686e-9,2
B4,H,f1,nonop,brier_platt_C50,3.51820500536686e-9,2
B4,H,f1,nonop,brier_platt_C75,3.51820500536686e-9,2
B4,H,f1,nonop,brier_platt_C90,3.51820500536686e-9,2
B4,H,f1,nonop,bss_cond_C50,NaN,2
B4,H,f1,nonop,brier_clim_C50,0.14792899408284024,2
B4,H,f1,nonop,brier_climcond_C50,0.0,2
B4,H,f1,nonop,precision_C50_p05,NaN,2
B4,H,f1,nonop,recall_C50_p05,NaN,2
B4,H,f1,nonop,f1_C50_p05,NaN,2
B4,H,f1,nonop,fn_C50_p05,0.0,2
B4,H,f1,nonop,fp_C50_p05,0.0,2
B4,H,f1,nonop,precision_C50_pstar,NaN,2
B4,H,f1,nonop,recall_C50_pstar,NaN,2
B4,H,f1,nonop,f1_C50_pstar,NaN,2
B4,H,f1,nonop,fn_C50_pstar,0.0,2
B4,H,f1,nonop,fp_C50_pstar,0.0,2
B4,H,f1,nonop,bss_cond_C75,NaN,2
B4,H,f1,nonop,brier_clim_C75,0.0463905325443787,2
B4,H,f1,nonop,brier_climcond_C75,0.0,2
B4,H,f1,nonop,precision_C75_p05,NaN,2
B4,H,f1,nonop,recall_C75_p05,NaN,2
B4,H,f1,nonop,f1_C75_p05,NaN,2
B4,H,f1,nonop,fn_C75_p05,0.0,2
B4,H,f1,nonop,fp_C75_p05,0.0,2
B4,H,f1,nonop,precision_C75_pstar,NaN,2
B4,H,f1,nonop,recall_C75_pstar,NaN,2
B4,H,f1,nonop,f1_C75_pstar,NaN,2
B4,H,f1,nonop,fn_C75_pstar,0.0,2
B4,H,f1,nonop,fp_C75_pstar,0.0,2
B4,H,f1,nonop,bss_cond_C90,NaN,2
B4,H,f1,nonop,brier_clim_C90,0.00591715976331361,2
B4,H,f1,nonop,brier_climcond_C90,0.0,2
B4,H,f1,nonop,precision_C90_p05,NaN,2
B4,H,f1,nonop,recall_C90_p05,NaN,2
B4,H,f1,nonop,f1_C90_p05,NaN,2
B4,H,f1,nonop,fn_C90_p05,0.0,2
B4,H,f1,nonop,fp_C90_p05,0.0,2
B4,H,f1,nonop,precision_C90_pstar,NaN,2
B4,H,f1,nonop,recall_C90_pstar,NaN,2
B4,H,f1,nonop,f1_C90_pstar,NaN,2
B4,H,f1,nonop,fn_C90_pstar,0.0,2
B4,H,f1,nonop,fp_C90_pstar,0.0,2
B4,H,f2,all,brier_mean_platt,0.00973809509845096,13
B4,H,f2,all,brier_platt_C50,3.009211904949669e-15,13
B4,H,f2,all,brier_platt_C75,1.3693533596152179e-12,13
B4,H,f2,all,brier_platt_C90,0.029214285293980513,13
B4,H,f2,all,bss_cond_C50,0.9999999999999729,13
B4,H,f2,all,brier_clim_C50,0.26697977347328,13
B4,H,f2,all,brier_climcond_C50,0.11105005548191413,13
B4,H,f2,all,precision_C50_p05,1.0,13
B4,H,f2,all,recall_C50_p05,1.0,13
B4,H,f2,all,f1_C50_p05,1.0,13
B4,H,f2,all,fn_C50_p05,0.0,13
B4,H,f2,all,fp_C50_p05,0.0,13
B4,H,f2,all,precision_C50_pstar,1.0,13
B4,H,f2,all,recall_C50_pstar,1.0,13
B4,H,f2,all,f1_C50_pstar,1.0,13
B4,H,f2,all,fn_C50_pstar,0.0,13
B4,H,f2,all,fp_C50_pstar,0.0,13
B4,H,f2,all,bss_cond_C75,0.9999999999953034,13
B4,H,f2,all,brier_clim_C75,0.3666203925944187,13
B4,H,f2,all,brier_climcond_C75,0.29156283374866504,13
B4,H,f2,all,precision_C75_p05,1.0,13
B4,H,f2,all,recall_C75_p05,1.0,13
B4,H,f2,all,f1_C75_p05,1.0,13
B4,H,f2,all,fn_C75_p05,0.0,13
B4,H,f2,all,fp_C75_p05,0.0,13
B4,H,f2,all,precision_C75_pstar,1.0,13
B4,H,f2,all,recall_C75_pstar,1.0,13
B4,H,f2,all,f1_C75_pstar,1.0,13
B4,H,f2,all,fn_C75_pstar,0.0,13
B4,H,f2,all,fp_C75_pstar,0.0,13
B4,H,f2,all,bss_cond_C90,0.9279760966729486,13
B4,H,f2,all,brier_clim_C90,0.44882390336935774,13
B4,H,f2,all,brier_climcond_C90,0.4056193005997208,13
B4,H,f2,all,precision_C90_p05,1.0,13
B4,H,f2,all,recall_C90_p05,1.0,13
B4,H,f2,all,f1_C90_p05,1.0,13
B4,H,f2,all,fn_C90_p05,0.0,13
B4,H,f2,all,fp_C90_p05,0.0,13
B4,H,f2,all,precision_C90_pstar,1.0,13
B4,H,f2,all,recall_C90_pstar,1.0,13
B4,H,f2,all,f1_C90_pstar,1.0,13
B4,H,f2,all,fn_C90_pstar,0.0,13
B4,H,f2,all,fp_C90_pstar,0.0,13
B4,H,f2,op,brier_mean_platt,0.01582440453498281,8
B4,H,f2,op,brier_platt_C50,4.889632658078414e-15,8
B4,H,f2,op,brier_platt_C75,2.2251988726872644e-12,8
B4,H,f2,op,brier_platt_C90,0.04747321360271833,8
B4,H,f2,op,bss_cond_C50,0.9999999999999729,8
B4,H,f2,op,brier_clim_C50,0.3325392140327205,8
B4,H,f2,op,brier_climcond_C50,0.18045634015811046,8
B4,H,f2,op,precision_C50_p05,1.0,8
B4,H,f2,op,recall_C50_p05,1.0,8
